ItemName,ItemDesc,ItemPrice,RestaurantName,image_url
"Fried Mozzarella","sliced fiore di latte fresh mozzarella, breaded and pan fried with olive oil, served with marinara sauce",6.5,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Antipasto Misto","fiore di latte fresh mozzarella, prosciutto di parma, sopressata, grana parmesan, grilled zucchini, artichokes, roasted red peppers, kalamata and castelvetrano olives",11.25,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Bosco Stix","four 7 stix stuffed with 100% mozzarella cheese served with side of marinara sauce",6.95,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Sampler Platter","mozzarella sticks, onion rings, toasted ravioli, jalepeno poppers & breaded mushrooms served with ranch or marinara sauce",10.5,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Coconut Chicken Strips (6pc)","served with honey/mustard marmalade",7.99,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Gino's Rolls","our artisan dough rolled and stuffed with cheese and your choice of spinach, sausage, or pepperoni, served with marinara sauce",7.5,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Basket of Fries","no description",2.99,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Basket of Seasoned Fries","no description",3.49,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Tator Tots","no description",3.49,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Cream of Chicken(Bowl)","no description",3.99,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Cream of Chicken(Cup)","no description",2.99,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Minestrone (Vegetarian)(Bowl)","no description",3.99,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Minestrone (Vegetarian)(Cup)","no description",2.99,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Soup of the Day(Bowl)","no description",3.99,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Soup of the Day(Cup)","no description",2.99,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Cheezy Meatball","no description",8.5,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Italian Beef","no description",9.5,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Chicken Parmesian","no description",10.5,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Skirt Steak","no description",11.5,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Eggplant Parmesian","no description",10.5,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Grilled Chicken","no description",10.25,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Caprese Panini","no description",10.5,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Cubano","no description",10.95,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Campania","no description",10.5,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Caprese","fresh mozzarella, tomatoes and basil served on romaine with balsamic dressing",8.25,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Caesar","caesar salad made with romaine, croutons, shaved parmesan cheese and caesar dressing",7.5,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"House Salad","our house salad made with lettuce, romaine, mixed greens, cucumbers, tomatoes and onions, served with balsamic dressing",6.95,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Spinach Salad","baby spinach, mushrooms, goat cheese and walnuts in a raspberry vinaigrette",8.25,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Arugula Salad","raisins, shaved parmesian and walnuts in a lemon-olive oil dressing",8.25,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Pasta","choose spaghetti, mostaccioli, rigatoni or capellini with your choice of marinara or meat sauce",11.5,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Rigatoni Caprese","diced fresh mozzarella in a plum tomato and basil sauce",14.25,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Gnocchi","potato dumplings served with meat, marinara or pesto sauce",14.25,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Cavatelli Alla Vodka","tubular pasta in a creamy tomato vodka sauce",14.25,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Ravioli","meat, cheese or spinach filled pasta served with meat or marinara sauce",14.25,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Rigatoni Boscaiola","sausage, peas and cremini mushrooms in a creamy tomato sauce",14.25,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Tortellini Alfresco","cheese tortellini in a garlic-olive oil sauce with artichoke hearts, shaved parmesan cheese, diced tomatoes & basil",14.25,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Lasagna","meat and cheese with meat or marinara sauce",14.25,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Rigatoni P","rigatoni pasta, seasoned chicken, mushrooms in a very light marsala cream sauce",14.99,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Fettuccine Alfredo","egg fettuccine in a parmesan cream sauce",14.25,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Rigatoni Ragu","rigatoni pasta served in a tomato sauce with slowly cooled braised short ribs",15.99,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Spaghetti Carbonara","bacon in egg yolk cream sauce",14.25,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Hamburger(Cup)","no description",8.99,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Hamburger(W Cheese)","no description",9.99,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Bibs Burger","our own bibs bbq sauce with bacon, grilled onions & chedder cheese",10.25,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Texas Burger","bacon, grilled onions, mushrooms, & american cheese with bbq-ranch sauce",10.25,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Bronco Burger","avocado sauce, bacon, jalapeños & provolone cheese",10.5,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Turkey Burger","grilled & served on a pretzel bun with field greens & tomatoes",9.99,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Chicken Parmigiana","breaded boneless chicken breast baked with tomato sauce & mozzarella cheese, served with penne marinara and sautéed spinach",15.5,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Chicken Vesuvio","boneless chicken breast, olive oil, garlic and white wine topped with roasted red peppers, peas and roasted potato wedges",15.5,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Chicken Francese","boneless chicken breast, egg battered in a white wine and lemon butter sauce served on a bed of fettuccini and sautéed spinach",15.5,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Chicken Cipriani","stuffed boneless chicken breast with spinach, prosciutto and artichoke hearts in a pesto cream sauce served over fettuccini pasta",15.5,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Chicken Marsala","boneless chicken breast with cremini mushrooms, marsala wine & demi glace served with angel hair pasta",15.5,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Chicken Florentina","boneless chicken breast topped with spinach, roasted red peppers, mozzarella cheese and white wine sauce served with roasted potatoes",15.99,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Salmon","served with a teriyaki sesame seed glaze, served with roasted potatoes and sauteed broccoli, gluten free option",16.99,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Eggplant Parmigiana","battered eggplant baked with tomato sauce, ricotta, mozzarella & parmesian cheese served with pasta marinara",15.5,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Full Slab Baby Back Ribs(Half Slab)","tender off the bone with our own bibs bone dry bbq sauce and served with cole slaw and your choice of baked potato or french fries",13.99,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Full Slab Baby Back Ribs(Full Slab)","tender off the bone with our own bibs bone dry bbq sauce and served with cole slaw and your choice of baked potato or french fries",19.99,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Pot Roast Dinner","slow cooked tender beef chuck roast served in mushroom gravy sauce with your choice of baked potato or french fries",15.99,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Bbq, Baked or Fried Chicken","served with coleslaw and choice of fries or baked potato",11.5,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Skirt Steak Dinner","a 12 oz lightly seasoned & grilled the way you like it steak served with grilled veggies and choice of french fries or baked potato",16.25,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Shrimp Dinner","gulf shrimp fried or grilled served with coleslaw and fries or baked potato",17.5,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Cheese(12 Medium (1-2))","no description",11.75,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Cheese(14 Large (2-3))","no description",14.0,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Special(12 Medium (1-2))","no description",16.25,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Special(14 Large (2-3))","no description",19.25,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Veggie Special(12 Medium (1-2))","no description",16.25,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Veggie Special(14 Large (2-3))","no description",19.25,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Deluxe(12 Medium (1-2))","no description",17.75,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Deluxe(14 Large (2-3))","no description",21.0,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Cheese(10 Small (1-2))","no description",12.5,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Cheese(12 Medium (2-3))","no description",14.5,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Special(10 Small (1-2))","no description",16.25,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Special(12 Medium (2-3))","no description",19.0,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Veggie Special(10 Small (1-2))","no description",16.25,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Veggie Special(12 Medium (2-3))","no description",19.0,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Deluxe(10 Small (1-2))","no description",17.5,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Deluxe(12 Medium (2-3))","no description",20.5,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Cheese(10 Small (1-3))","no description",14.5,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Cheese(12 Medium (2-3))","no description",16.5,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Special(10 Small (1-3))","no description",18.25,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Special(12 Medium (2-3))","no description",21.0,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Veggie Special(10 Small (1-3))","no description",18.25,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Veggie Special(12 Medium (2-3))","no description",21.0,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Deluxe(10 Small (1-3))","no description",19.5,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Deluxe(12 Medium (2-3))","no description",22.5,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Mostaccioli or Spaghetti","gluten free pasta served with choice of meat, marinara or aglio e olio",10.95,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Mostaccioli or Spaghetti","gluten free pasta, served our alfresco style in a garlic-olive oil sauce with artichoke hearts, shaved parmesan, diced tomatoes & fresh basil, served with minestrone soup",15.5,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Four Cheese Ravioli","a vibrant cheese blend wrapped in thin gluten free pasta with your choice of sauce",14.5,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Glutten Free Gnocchi","gluten free potato dumplings with your choice of sauce",14.5,"Panino's Pizza",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
